order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price
1227,540,09-01-2023,17:52:41,123,123,Chips & Guacamole,Mexican,9
1228,541,09-01-2023,18:07:47,107,107,Orange Chicken,Asian,16.5
1229,542,09-01-2023,18:08:06,101,101,Hamburger,American,12.95
1230,542,09-01-2023,18:08:06,119,119,Chicken Torta,Mexican,11.95
1231,543,09-01-2023,18:23:59,104,104,Veggie Burger,American,10.5
1232,543,09-01-2023,18:23:59,108,108,Tofu Pad Thai,Asian,14.5
1233,543,09-01-2023,18:23:59,128,128,Cheese Lasagna,Italian,15.5
1234,544,09-01-2023,18:31:04,111,111,California Roll,Asian,11.95
1235,544,09-01-2023,18:31:04,120,120,Steak Torta,Mexican,13.95
1236,545,09-01-2023,18:46:28,113,113,Edamame,Asian,5
1237,545,09-01-2023,18:46:28,113,113,Edamame,Asian,5
1238,545,09-01-2023,18:46:28,118,118,Steak Burrito,Mexican,14.95
1239,545,09-01-2023,18:46:28,121,121,Cheese Quesadillas,Mexican,10.5
1240,546,09-01-2023,18:47:27,126,126,Fettuccine Alfredo,Italian,14.5
1241,547,09-01-2023,18:49:23,107,107,Orange Chicken,Asian,16.5
1242,548,09-01-2023,19:06:09,109,109,Korean Beef Bowl,Asian,17.95
1243,549,09-01-2023,19:06:34,107,107,Orange Chicken,Asian,16.5
1244,549,09-01-2023,19:06:34,106,106,French Fries,American,7
1245,550,09-01-2023,19:12:59,131,131,Chicken Parmesan,Italian,17.95
1246,550,09-01-2023,19:12:59,114,114,Potstickers,Asian,9
1247,551,09-01-2023,19:26:24,125,125,Spaghetti & Meatballs,Italian,17.95
1248,551,09-01-2023,19:26:24,121,121,Cheese Quesadillas,Mexican,10.5
1249,551,09-01-2023,19:26:24,106,106,French Fries,American,7
1250,551,09-01-2023,19:26:24,114,114,Potstickers,Asian,9
1251,552,09-01-2023,19:31:25,103,103,Hot Dog,American,9
1252,552,09-01-2023,19:31:25,126,126,Fettuccine Alfredo,Italian,14.5
1253,552,09-01-2023,19:31:25,117,117,Chicken Burrito,Mexican,12.95
1254,553,09-01-2023,20:14:47,129,129,Mushroom Ravioli,Italian,15.5
1255,554,09-01-2023,20:15:51,103,103,Hot Dog,American,9
1256,554,09-01-2023,20:15:51,126,126,Fettuccine Alfredo,Italian,14.5
1257,555,09-01-2023,20:18:25,101,101,Hamburger,American,12.95
1258,555,09-01-2023,20:18:25,109,109,Korean Beef Bowl,Asian,17.95
1259,556,09-01-2023,20:23:12,125,125,Spaghetti & Meatballs,Italian,17.95
1260,556,09-01-2023,20:23:12,NULL,NULL,NULL,NULL,NULL
1261,557,09-01-2023,20:30:06,120,120,Steak Torta,Mexican,13.95
1262,557,09-01-2023,20:30:06,122,122,Chips & Salsa,Mexican,7
1263,558,09-01-2023,20:51:10,109,109,Korean Beef Bowl,Asian,17.95
1264,559,09-01-2023,21:10:16,108,108,Tofu Pad Thai,Asian,14.5
1265,560,09-01-2023,21:13:48,126,126,Fettuccine Alfredo,Italian,14.5
1266,560,09-01-2023,21:13:48,122,122,Chips & Salsa,Mexican,7
1267,561,09-01-2023,21:47:56,123,123,Chips & Guacamole,Mexican,9
1268,562,09-01-2023,22:04:05,103,103,Hot Dog,American,9
1269,563,09-01-2023,22:19:03,129,129,Mushroom Ravioli,Italian,15.5
1270,563,09-01-2023,22:19:03,132,132,Eggplant Parmesan,Italian,16.95
1271,564,09-01-2023,22:32:32,128,128,Cheese Lasagna,Italian,15.5
1272,564,09-01-2023,22:32:32,113,113,Edamame,Asian,5
1273,564,09-01-2023,22:32:32,123,123,Chips & Guacamole,Mexican,9
1274,565,10-01-2023,12:11:19,127,127,Meat Lasagna,Italian,17.95
1275,566,10-01-2023,12:21:19,123,123,Chips & Guacamole,Mexican,9
1276,567,10-01-2023,12:27:47,101,101,Hamburger,American,12.95
1277,567,10-01-2023,12:27:47,124,124,Spaghetti,Italian,14.5
1278,567,10-01-2023,12:27:47,125,125,Spaghetti & Meatballs,Italian,17.95
1279,567,10-01-2023,12:27:47,113,113,Edamame,Asian,5
1280,567,10-01-2023,12:27:47,120,120,Steak Torta,Mexican,13.95
1281,567,10-01-2023,12:27:47,120,120,Steak Torta,Mexican,13.95
1282,567,10-01-2023,12:27:47,121,121,Cheese Quesadillas,Mexican,10.5
1283,567,10-01-2023,12:27:47,122,122,Chips & Salsa,Mexican,7
1284,567,10-01-2023,12:27:47,123,123,Chips & Guacamole,Mexican,9
1285,567,10-01-2023,12:27:47,106,106,French Fries,American,7
1286,568,10-01-2023,12:28:53,129,129,Mushroom Ravioli,Italian,15.5
1287,569,10-01-2023,12:37:10,101,101,Hamburger,American,12.95
1288,569,10-01-2023,12:37:10,103,103,Hot Dog,American,9
1289,569,10-01-2023,12:37:10,108,108,Tofu Pad Thai,Asian,14.5
1290,570,10-01-2023,13:13:59,126,126,Fettuccine Alfredo,Italian,14.5
1291,570,10-01-2023,13:13:59,105,105,Mac & Cheese,American,7
1292,571,10-01-2023,13:14:47,107,107,Orange Chicken,Asian,16.5
1293,572,10-01-2023,13:15:32,105,105,Mac & Cheese,American,7
1294,573,10-01-2023,13:39:33,108,108,Tofu Pad Thai,Asian,14.5
1295,573,10-01-2023,13:39:33,124,124,Spaghetti,Italian,14.5
1296,574,10-01-2023,13:40:54,127,127,Meat Lasagna,Italian,17.95
1297,575,10-01-2023,13:41:04,108,108,Tofu Pad Thai,Asian,14.5
1298,575,10-01-2023,13:41:04,111,111,California Roll,Asian,11.95
1299,575,10-01-2023,13:41:04,113,113,Edamame,Asian,5
1300,575,10-01-2023,13:41:04,131,131,Chicken Parmesan,Italian,17.95
1301,576,10-01-2023,13:44:22,107,107,Orange Chicken,Asian,16.5
1302,576,10-01-2023,13:44:22,103,103,Hot Dog,American,9
1303,576,10-01-2023,13:44:22,131,131,Chicken Parmesan,Italian,17.95
1304,577,10-01-2023,13:45:00,131,131,Chicken Parmesan,Italian,17.95
1305,577,10-01-2023,13:45:00,132,132,Eggplant Parmesan,Italian,16.95
1306,578,10-01-2023,13:48:49,101,101,Hamburger,American,12.95
1307,578,10-01-2023,13:48:49,116,116,Steak Tacos,Mexican,13.95
1308,578,10-01-2023,13:48:49,113,113,Edamame,Asian,5
1309,578,10-01-2023,13:48:49,118,118,Steak Burrito,Mexican,14.95
1310,578,10-01-2023,13:48:49,NULL,NULL,NULL,NULL,NULL
1311,579,10-01-2023,13:51:19,126,126,Fettuccine Alfredo,Italian,14.5
1312,580,10-01-2023,13:56:01,109,109,Korean Beef Bowl,Asian,17.95
1313,580,10-01-2023,13:56:01,105,105,Mac & Cheese,American,7
1314,581,10-01-2023,14:13:01,129,129,Mushroom Ravioli,Italian,15.5
1315,582,10-01-2023,14:24:14,128,128,Cheese Lasagna,Italian,15.5
1316,583,10-01-2023,14:33:19,117,117,Chicken Burrito,Mexican,12.95
1317,584,10-01-2023,15:05:29,120,120,Steak Torta,Mexican,13.95
1318,584,10-01-2023,15:05:29,121,121,Cheese Quesadillas,Mexican,10.5
1319,585,10-01-2023,15:58:42,115,115,Chicken Tacos,Mexican,11.95
1320,585,10-01-2023,15:58:42,129,129,Mushroom Ravioli,Italian,15.5
1321,586,10-01-2023,16:09:57,110,110,Pork Ramen,Asian,17.95
1322,586,10-01-2023,16:09:57,105,105,Mac & Cheese,American,7
1323,587,10-01-2023,16:32:36,118,118,Steak Burrito,Mexican,14.95
1324,587,10-01-2023,16:32:36,118,118,Steak Burrito,Mexican,14.95
1325,588,10-01-2023,16:33:36,102,102,Cheeseburger,American,13.95
1326,589,10-01-2023,17:12:39,117,117,Chicken Burrito,Mexican,12.95
1327,589,10-01-2023,17:12:39,128,128,Cheese Lasagna,Italian,15.5
1328,589,10-01-2023,17:12:39,132,132,Eggplant Parmesan,Italian,16.95
1329,590,10-01-2023,17:23:39,124,124,Spaghetti,Italian,14.5
1330,591,10-01-2023,17:32:54,125,125,Spaghetti & Meatballs,Italian,17.95
1331,591,10-01-2023,17:32:54,105,105,Mac & Cheese,American,7
1332,591,10-01-2023,17:32:54,130,130,Shrimp Scampi,Italian,19.95
1333,592,10-01-2023,17:41:55,127,127,Meat Lasagna,Italian,17.95
1334,592,10-01-2023,17:41:55,112,112,Salmon Roll,Asian,14.95
1335,592,10-01-2023,17:41:55,106,106,French Fries,American,7
1336,593,10-01-2023,17:48:57,102,102,Cheeseburger,American,13.95
1337,593,10-01-2023,17:48:57,122,122,Chips & Salsa,Mexican,7
1338,594,10-01-2023,17:50:19,116,116,Steak Tacos,Mexican,13.95
1339,595,10-01-2023,18:12:28,108,108,Tofu Pad Thai,Asian,14.5
1340,595,10-01-2023,18:12:28,119,119,Chicken Torta,Mexican,11.95
1341,596,10-01-2023,18:24:07,112,112,Salmon Roll,Asian,14.95
1342,596,10-01-2023,18:24:07,121,121,Cheese Quesadillas,Mexican,10.5
1343,597,10-01-2023,18:32:36,102,102,Cheeseburger,American,13.95
1344,597,10-01-2023,18:32:36,119,119,Chicken Torta,Mexican,11.95
1345,597,10-01-2023,18:32:36,122,122,Chips & Salsa,Mexican,7
1346,598,10-01-2023,18:34:14,119,119,Chicken Torta,Mexican,11.95
1347,599,10-01-2023,18:34:27,118,118,Steak Burrito,Mexican,14.95
1348,600,10-01-2023,18:53:52,108,108,Tofu Pad Thai,Asian,14.5
1349,600,10-01-2023,18:53:52,125,125,Spaghetti & Meatballs,Italian,17.95
1350,600,10-01-2023,18:53:52,128,128,Cheese Lasagna,Italian,15.5
1351,600,10-01-2023,18:53:52,129,129,Mushroom Ravioli,Italian,15.5
1352,601,10-01-2023,18:58:19,101,101,Hamburger,American,12.95
1353,601,10-01-2023,18:58:19,108,108,Tofu Pad Thai,Asian,14.5
1354,601,10-01-2023,18:58:19,130,130,Shrimp Scampi,Italian,19.95
1355,602,10-01-2023,19:02:27,118,118,Steak Burrito,Mexican,14.95
1356,603,10-01-2023,19:03:11,129,129,Mushroom Ravioli,Italian,15.5
1357,604,10-01-2023,19:13:29,121,121,Cheese Quesadillas,Mexican,10.5
1358,604,10-01-2023,19:13:29,123,123,Chips & Guacamole,Mexican,9
1359,605,10-01-2023,19:23:51,113,113,Edamame,Asian,5
1360,605,10-01-2023,19:23:51,NULL,NULL,NULL,NULL,NULL
1361,606,10-01-2023,19:27:18,113,113,Edamame,Asian,5
1362,607,10-01-2023,19:36:16,101,101,Hamburger,American,12.95
1363,607,10-01-2023,19:36:16,117,117,Chicken Burrito,Mexican,12.95
1364,607,10-01-2023,19:36:16,123,123,Chips & Guacamole,Mexican,9
1365,608,10-01-2023,19:36:33,109,109,Korean Beef Bowl,Asian,17.95
1366,608,10-01-2023,19:36:33,113,113,Edamame,Asian,5
1367,608,10-01-2023,19:36:33,106,106,French Fries,American,7
1368,608,10-01-2023,19:36:33,106,106,French Fries,American,7
1369,609,10-01-2023,19:39:32,125,125,Spaghetti & Meatballs,Italian,17.95
1370,610,10-01-2023,19:51:02,107,107,Orange Chicken,Asian,16.5
1371,610,10-01-2023,19:51:02,113,113,Edamame,Asian,5
1372,611,10-01-2023,19:58:10,124,124,Spaghetti,Italian,14.5
1373,611,10-01-2023,19:58:10,129,129,Mushroom Ravioli,Italian,15.5
1374,611,10-01-2023,19:58:10,105,105,Mac & Cheese,American,7
1375,611,10-01-2023,19:58:10,NULL,NULL,NULL,NULL,NULL
1376,612,10-01-2023,19:58:15,107,107,Orange Chicken,Asian,16.5
1377,612,10-01-2023,19:58:15,117,117,Chicken Burrito,Mexican,12.95
1378,612,10-01-2023,19:58:15,129,129,Mushroom Ravioli,Italian,15.5
1379,612,10-01-2023,19:58:15,121,121,Cheese Quesadillas,Mexican,10.5
1380,613,10-01-2023,20:10:44,111,111,California Roll,Asian,11.95
1381,614,10-01-2023,20:12:33,118,118,Steak Burrito,Mexican,14.95
1382,615,10-01-2023,20:14:03,102,102,Cheeseburger,American,13.95
1383,615,10-01-2023,20:14:03,112,112,Salmon Roll,Asian,14.95
1384,616,10-01-2023,20:20:10,119,119,Chicken Torta,Mexican,11.95
1385,616,10-01-2023,20:20:10,132,132,Eggplant Parmesan,Italian,16.95
1386,617,10-01-2023,20:27:26,104,104,Veggie Burger,American,10.5
1387,617,10-01-2023,20:27:26,105,105,Mac & Cheese,American,7
1388,618,10-01-2023,20:31:14,119,119,Chicken Torta,Mexican,11.95
1389,618,10-01-2023,20:31:14,130,130,Shrimp Scampi,Italian,19.95
1390,619,10-01-2023,20:41:58,110,110,Pork Ramen,Asian,17.95
1391,620,10-01-2023,20:45:45,101,101,Hamburger,American,12.95
1392,620,10-01-2023,20:45:45,102,102,Cheeseburger,American,13.95
1393,620,10-01-2023,20:45:45,118,118,Steak Burrito,Mexican,14.95
1394,620,10-01-2023,20:45:45,114,114,Potstickers,Asian,9
1395,621,10-01-2023,20:49:29,116,116,Steak Tacos,Mexican,13.95
1396,621,10-01-2023,20:49:29,125,125,Spaghetti & Meatballs,Italian,17.95
1397,621,10-01-2023,20:49:29,129,129,Mushroom Ravioli,Italian,15.5
1398,621,10-01-2023,20:49:29,122,122,Chips & Salsa,Mexican,7
1399,622,10-01-2023,20:57:41,117,117,Chicken Burrito,Mexican,12.95
1400,622,10-01-2023,20:57:41,122,122,Chips & Salsa,Mexican,7
1401,623,10-01-2023,21:21:21,102,102,Cheeseburger,American,13.95
1402,623,10-01-2023,21:21:21,109,109,Korean Beef Bowl,Asian,17.95
1403,624,10-01-2023,21:22:44,102,102,Cheeseburger,American,13.95
1404,624,10-01-2023,21:22:44,132,132,Eggplant Parmesan,Italian,16.95
1405,625,10-01-2023,21:50:23,131,131,Chicken Parmesan,Italian,17.95
1406,625,10-01-2023,21:50:23,123,123,Chips & Guacamole,Mexican,9
1407,626,10-01-2023,21:55:12,108,108,Tofu Pad Thai,Asian,14.5
1408,626,10-01-2023,21:55:12,125,125,Spaghetti & Meatballs,Italian,17.95
1409,627,10-01-2023,22:18:35,114,114,Potstickers,Asian,9
1410,627,10-01-2023,22:18:35,114,114,Potstickers,Asian,9
1411,628,10-01-2023,22:47:17,108,108,Tofu Pad Thai,Asian,14.5
1412,628,10-01-2023,22:47:17,127,127,Meat Lasagna,Italian,17.95
1413,628,10-01-2023,22:47:17,114,114,Potstickers,Asian,9
1414,628,10-01-2023,22:47:17,132,132,Eggplant Parmesan,Italian,16.95
1415,629,10-01-2023,22:48:39,116,116,Steak Tacos,Mexican,13.95
1416,629,10-01-2023,22:48:39,124,124,Spaghetti,Italian,14.5
1417,629,10-01-2023,22:48:39,112,112,Salmon Roll,Asian,14.95
1418,629,10-01-2023,22:48:39,130,130,Shrimp Scampi,Italian,19.95
1419,630,11-01-2023,11:42:08,120,120,Steak Torta,Mexican,13.95
1420,631,11-01-2023,11:44:36,113,113,Edamame,Asian,5
1421,632,11-01-2023,11:44:52,108,108,Tofu Pad Thai,Asian,14.5
1422,633,11-01-2023,11:51:45,128,128,Cheese Lasagna,Italian,15.5
1423,633,11-01-2023,11:51:45,113,113,Edamame,Asian,5
1424,633,11-01-2023,11:51:45,118,118,Steak Burrito,Mexican,14.95
1425,634,11-01-2023,12:14:15,113,113,Edamame,Asian,5
1426,635,11-01-2023,12:18:31,116,116,Steak Tacos,Mexican,13.95
1427,635,11-01-2023,12:18:31,102,102,Cheeseburger,American,13.95
1428,635,11-01-2023,12:18:31,109,109,Korean Beef Bowl,Asian,17.95
1429,635,11-01-2023,12:18:31,129,129,Mushroom Ravioli,Italian,15.5
1430,635,11-01-2023,12:18:31,113,113,Edamame,Asian,5
1431,635,11-01-2023,12:18:31,113,113,Edamame,Asian,5
1432,635,11-01-2023,12:18:31,118,118,Steak Burrito,Mexican,14.95
1433,635,11-01-2023,12:18:31,120,120,Steak Torta,Mexican,13.95
1434,635,11-01-2023,12:18:31,131,131,Chicken Parmesan,Italian,17.95
1435,635,11-01-2023,12:18:31,131,131,Chicken Parmesan,Italian,17.95
1436,636,11-01-2023,12:34:44,108,108,Tofu Pad Thai,Asian,14.5
1437,637,11-01-2023,12:44:10,114,114,Potstickers,Asian,9
1438,637,11-01-2023,12:44:10,132,132,Eggplant Parmesan,Italian,16.95
1439,638,11-01-2023,12:49:26,129,129,Mushroom Ravioli,Italian,15.5
1440,639,11-01-2023,13:23:21,112,112,Salmon Roll,Asian,14.95
1441,640,11-01-2023,13:28:08,102,102,Cheeseburger,American,13.95
1442,640,11-01-2023,13:28:08,104,104,Veggie Burger,American,10.5
1443,640,11-01-2023,13:28:08,111,111,California Roll,Asian,11.95
1444,641,11-01-2023,13:37:46,113,113,Edamame,Asian,5
1445,641,11-01-2023,13:37:46,105,105,Mac & Cheese,American,7
1446,641,11-01-2023,13:37:46,130,130,Shrimp Scampi,Italian,19.95
1447,641,11-01-2023,13:37:46,131,131,Chicken Parmesan,Italian,17.95
1448,642,11-01-2023,13:40:00,116,116,Steak Tacos,Mexican,13.95
1449,642,11-01-2023,13:40:00,102,102,Cheeseburger,American,13.95
1450,642,11-01-2023,13:40:00,117,117,Chicken Burrito,Mexican,12.95
1451,642,11-01-2023,13:40:00,121,121,Cheese Quesadillas,Mexican,10.5
1452,643,11-01-2023,13:43:19,131,131,Chicken Parmesan,Italian,17.95
1453,644,11-01-2023,13:52:52,117,117,Chicken Burrito,Mexican,12.95
1454,644,11-01-2023,13:52:52,118,118,Steak Burrito,Mexican,14.95
1455,645,11-01-2023,14:03:45,101,101,Hamburger,American,12.95
1456,645,11-01-2023,14:03:45,107,107,Orange Chicken,Asian,16.5
1457,646,11-01-2023,14:07:26,109,109,Korean Beef Bowl,Asian,17.95
1458,646,11-01-2023,14:07:26,106,106,French Fries,American,7
1459,647,11-01-2023,14:07:35,109,109,Korean Beef Bowl,Asian,17.95
1460,648,11-01-2023,14:17:17,125,125,Spaghetti & Meatballs,Italian,17.95
1461,648,11-01-2023,14:17:17,113,113,Edamame,Asian,5
1462,649,11-01-2023,14:29:23,102,102,Cheeseburger,American,13.95
1463,649,11-01-2023,14:29:23,113,113,Edamame,Asian,5
1464,649,11-01-2023,14:29:23,118,118,Steak Burrito,Mexican,14.95
1465,649,11-01-2023,14:29:23,120,120,Steak Torta,Mexican,13.95
1466,650,11-01-2023,14:34:05,113,113,Edamame,Asian,5
1467,651,11-01-2023,14:49:35,101,101,Hamburger,American,12.95
1468,651,11-01-2023,14:49:35,116,116,Steak Tacos,Mexican,13.95
1469,651,11-01-2023,14:49:35,113,113,Edamame,Asian,5
1470,652,11-01-2023,16:03:38,107,107,Orange Chicken,Asian,16.5
1471,652,11-01-2023,16:03:38,103,103,Hot Dog,American,9
1472,652,11-01-2023,16:03:38,104,104,Veggie Burger,American,10.5
1473,652,11-01-2023,16:03:38,119,119,Chicken Torta,Mexican,11.95
1474,653,11-01-2023,16:18:23,106,106,French Fries,American,7
1475,654,11-01-2023,16:34:07,129,129,Mushroom Ravioli,Italian,15.5
1476,654,11-01-2023,16:34:07,120,120,Steak Torta,Mexican,13.95
1477,654,11-01-2023,16:34:07,130,130,Shrimp Scampi,Italian,19.95
1478,655,11-01-2023,16:43:33,117,117,Chicken Burrito,Mexican,12.95
1479,656,11-01-2023,16:44:49,106,106,French Fries,American,7
1480,656,11-01-2023,16:44:49,132,132,Eggplant Parmesan,Italian,16.95
1481,657,11-01-2023,16:45:47,101,101,Hamburger,American,12.95
1482,657,11-01-2023,16:45:47,108,108,Tofu Pad Thai,Asian,14.5
1483,658,11-01-2023,16:55:24,111,111,California Roll,Asian,11.95
1484,658,11-01-2023,16:55:24,118,118,Steak Burrito,Mexican,14.95
1485,658,11-01-2023,16:55:24,132,132,Eggplant Parmesan,Italian,16.95
1486,659,11-01-2023,16:56:39,117,117,Chicken Burrito,Mexican,12.95
1487,659,11-01-2023,16:56:39,120,120,Steak Torta,Mexican,13.95
1488,660,11-01-2023,17:09:36,101,101,Hamburger,American,12.95
1489,660,11-01-2023,17:09:36,117,117,Chicken Burrito,Mexican,12.95
1490,661,11-01-2023,17:18:14,111,111,California Roll,Asian,11.95
1491,662,11-01-2023,17:21:49,101,101,Hamburger,American,12.95
1492,662,11-01-2023,17:21:49,119,119,Chicken Torta,Mexican,11.95
1493,663,11-01-2023,17:29:14,125,125,Spaghetti & Meatballs,Italian,17.95
1494,664,11-01-2023,17:35:14,116,116,Steak Tacos,Mexican,13.95
1495,664,11-01-2023,17:35:14,117,117,Chicken Burrito,Mexican,12.95
1496,664,11-01-2023,17:35:14,113,113,Edamame,Asian,5
1497,665,11-01-2023,17:42:23,101,101,Hamburger,American,12.95
1498,665,11-01-2023,17:42:23,128,128,Cheese Lasagna,Italian,15.5
1499,666,11-01-2023,17:42:25,109,109,Korean Beef Bowl,Asian,17.95
1500,667,11-01-2023,18:13:08,107,107,Orange Chicken,Asian,16.5
1501,667,11-01-2023,18:13:08,113,113,Edamame,Asian,5
1502,668,11-01-2023,18:13:12,117,117,Chicken Burrito,Mexican,12.95
1503,668,11-01-2023,18:13:12,129,129,Mushroom Ravioli,Italian,15.5
1504,668,11-01-2023,18:13:12,118,118,Steak Burrito,Mexican,14.95
1505,668,11-01-2023,18:13:12,122,122,Chips & Salsa,Mexican,7
1506,669,11-01-2023,18:40:44,110,110,Pork Ramen,Asian,17.95
1507,669,11-01-2023,18:40:44,129,129,Mushroom Ravioli,Italian,15.5
1508,670,11-01-2023,18:46:25,110,110,Pork Ramen,Asian,17.95
1509,670,11-01-2023,18:46:25,121,121,Cheese Quesadillas,Mexican,10.5
1510,671,11-01-2023,19:18:42,104,104,Veggie Burger,American,10.5
1511,672,11-01-2023,19:18:46,126,126,Fettuccine Alfredo,Italian,14.5
1512,672,11-01-2023,19:18:46,122,122,Chips & Salsa,Mexican,7
1513,673,11-01-2023,19:28:13,121,121,Cheese Quesadillas,Mexican,10.5
1514,673,11-01-2023,19:28:13,106,106,French Fries,American,7
1515,674,11-01-2023,19:33:05,104,104,Veggie Burger,American,10.5
1516,674,11-01-2023,19:33:05,129,129,Mushroom Ravioli,Italian,15.5
1517,674,11-01-2023,19:33:05,119,119,Chicken Torta,Mexican,11.95
1518,674,11-01-2023,19:33:05,131,131,Chicken Parmesan,Italian,17.95
1519,675,11-01-2023,19:33:19,111,111,California Roll,Asian,11.95
1520,676,11-01-2023,19:44:57,129,129,Mushroom Ravioli,Italian,15.5
1521,676,11-01-2023,19:44:57,132,132,Eggplant Parmesan,Italian,16.95
1522,677,11-01-2023,19:51:09,118,118,Steak Burrito,Mexican,14.95
1523,678,11-01-2023,19:52:49,129,129,Mushroom Ravioli,Italian,15.5
1524,678,11-01-2023,19:52:49,111,111,California Roll,Asian,11.95
1525,678,11-01-2023,19:52:49,122,122,Chips & Salsa,Mexican,7
1526,679,11-01-2023,20:31:02,115,115,Chicken Tacos,Mexican,11.95
1527,679,11-01-2023,20:31:02,125,125,Spaghetti & Meatballs,Italian,17.95
1528,679,11-01-2023,20:31:02,117,117,Chicken Burrito,Mexican,12.95
1529,679,11-01-2023,20:31:02,128,128,Cheese Lasagna,Italian,15.5
1530,680,11-01-2023,21:07:30,104,104,Veggie Burger,American,10.5
1531,680,11-01-2023,21:07:30,120,120,Steak Torta,Mexican,13.95
1532,681,11-01-2023,21:29:50,118,118,Steak Burrito,Mexican,14.95
1533,682,12-01-2023,11:38:15,117,117,Chicken Burrito,Mexican,12.95
1534,683,12-01-2023,11:39:08,104,104,Veggie Burger,American,10.5
1535,683,12-01-2023,11:39:08,127,127,Meat Lasagna,Italian,17.95
1536,683,12-01-2023,11:39:08,118,118,Steak Burrito,Mexican,14.95
1537,684,12-01-2023,12:01:23,125,125,Spaghetti & Meatballs,Italian,17.95
1538,685,12-01-2023,12:11:46,121,121,Cheese Quesadillas,Mexican,10.5
1539,686,12-01-2023,12:13:07,107,107,Orange Chicken,Asian,16.5
1540,687,12-01-2023,12:21:09,127,127,Meat Lasagna,Italian,17.95
1541,688,12-01-2023,12:26:41,122,122,Chips & Salsa,Mexican,7
1542,688,12-01-2023,12:26:41,123,123,Chips & Guacamole,Mexican,9
1543,689,12-01-2023,12:33:22,106,106,French Fries,American,7
1544,689,12-01-2023,12:33:22,106,106,French Fries,American,7
1545,690,12-01-2023,12:42:10,113,113,Edamame,Asian,5
1546,691,12-01-2023,12:45:53,101,101,Hamburger,American,12.95
1547,692,12-01-2023,12:53:37,102,102,Cheeseburger,American,13.95
1548,692,12-01-2023,12:53:37,127,127,Meat Lasagna,Italian,17.95
1549,693,12-01-2023,13:04:24,101,101,Hamburger,American,12.95
1550,693,12-01-2023,13:04:24,107,107,Orange Chicken,Asian,16.5
1551,693,12-01-2023,13:04:24,126,126,Fettuccine Alfredo,Italian,14.5
1552,693,12-01-2023,13:04:24,110,110,Pork Ramen,Asian,17.95
1553,694,12-01-2023,13:30:47,127,127,Meat Lasagna,Italian,17.95
1554,694,12-01-2023,13:30:47,112,112,Salmon Roll,Asian,14.95
1555,694,12-01-2023,13:30:47,113,113,Edamame,Asian,5
